FishTaxa	Latitude83	Longitude83	SITEYR
CREEK CHUBSUCKER	39.15822143	-76.65181623	AA-N-323-225-96
LEAST BROOK LAMPREY	39.15822143	-76.65181623	AA-N-323-225-96
REDFIN PICKEREL	39.15822143	-76.65181623	AA-N-323-225-96
LAMPREY (UNKNOWN)	39.15822143	-76.65181623	AA-N-323-225-96
TESSELLATED DARTER	39.15822143	-76.65181623	AA-N-323-225-96
WHITE SUCKER	39.15822143	-76.65181623	AA-N-323-225-96
AMERICAN EEL	39.15822143	-76.65181623	AA-N-323-225-96
GOLDEN SHINER	39.09850658	-76.73155989	AA-N-337-102-97
MUMMICHOG	39.09850658	-76.73155989	AA-N-337-102-97
LARGEMOUTH BASS	39.09850658	-76.73155989	AA-N-337-102-97
BROWN BULLHEAD	39.09850658	-76.73155989	AA-N-337-102-97
BLUEGILL	39.09850658	-76.73155989	AA-N-337-102-97
CREEK CHUBSUCKER	38.76719575	-76.62770891	AA-S-001-226-97
EASTERN MUDMINNOW	38.76719575	-76.62770891	AA-S-001-226-97
GOLDEN SHINER	38.76719575	-76.62770891	AA-S-001-226-97
FALLFISH	38.76719575	-76.62770891	AA-S-001-226-97
PIRATE PERCH	38.76719575	-76.62770891	AA-S-001-226-97
REDFIN PICKEREL	38.76719575	-76.62770891	AA-S-001-226-97
LEAST BROOK LAMPREY	38.76719575	-76.62770891	AA-S-001-226-97
PUMPKINSEED	38.76719575	-76.62770891	AA-S-001-226-97
TADPOLE MADTOM	38.76719575	-76.62770891	AA-S-001-226-97
TESSELLATED DARTER	38.76719575	-76.62770891	AA-S-001-226-97
SWALLOWTAIL SHINER	38.76719575	-76.62770891	AA-S-001-226-97
WHITE SUCKER	38.76719575	-76.62770891	AA-S-001-226-97
BLUESPOTTED SUNFISH	38.76719575	-76.62770891	AA-S-001-226-97
BLUEGILL	38.76719575	-76.62770891	AA-S-001-226-97
AMERICAN BROOK LAMPREY	38.76719575	-76.62770891	AA-S-001-226-97
AMERICAN EEL	38.76719575	-76.62770891	AA-S-001-226-97
EASTERN MUDMINNOW	38.74550675	-76.61094179	AA-S-008-132-97
TESSELLATED DARTER	38.74550675	-76.61094179	AA-S-008-132-97
BLACKNOSE DACE	38.74550675	-76.61094179	AA-S-008-132-97
FALLFISH	38.77314103	-76.67877031	AA-S-024-138-97
TESSELLATED DARTER	38.77314103	-76.67877031	AA-S-024-138-97
ROSYSIDE DACE	38.77314103	-76.67877031	AA-S-024-138-97
BLACKNOSE DACE	38.77314103	-76.67877031	AA-S-024-138-97
AMERICAN EEL	38.77314103	-76.67877031	AA-S-024-138-97
NO FISH OBSERVED	39.47886049	-76.14995084	ABPG-103-R-2000
EASTERN MUDMINNOW	39.44796684	-76.15859503	ABPG-108-R-2000
REDFIN PICKEREL	39.44796684	-76.15859503	ABPG-108-R-2000
GOLDFISH	39.48440889	-76.16848476	ABPG-113-R-2000
PUMPKINSEED	39.48440889	-76.16848476	ABPG-113-R-2000
MUMMICHOG	39.48440889	-76.16848476	ABPG-113-R-2000
AMERICAN EEL	39.495953	-76.168116	ABPG-115-R-2009
GOLDEN SHINER	39.495953	-76.168116	ABPG-115-R-2009
REDFIN PICKEREL	39.495953	-76.168116	ABPG-115-R-2009
MUMMICHOG	39.495953	-76.168116	ABPG-115-R-2009
PUMPKINSEED	39.495953	-76.168116	ABPG-115-R-2009
BROWN BULLHEAD	39.495953	-76.168116	ABPG-115-R-2009
EASTERN MOSQUITOFISH	39.47582	-76.17903	ABPG-118-R-2014
EASTERN MUDMINNOW	39.47582	-76.17903	ABPG-118-R-2014
BLUEGILL	39.47582	-76.17903	ABPG-118-R-2014
COMMON CARP	39.47582	-76.17903	ABPG-118-R-2014
NO FISH OBSERVED	39.47824488	-76.17382005	ABPG-119-R-2000
GOLDEN SHINER	39.455944	-76.166723	ABPG-204-R-2016
EASTERN MUDMINNOW	39.455944	-76.166723	ABPG-204-R-2016
BLUEGILL	39.455944	-76.166723	ABPG-204-R-2016
AMERICAN EEL	39.455944	-76.166723	ABPG-204-R-2016
BANDED SUNFISH	39.455944	-76.166723	ABPG-204-R-2016
BROWN BULLHEAD	39.455944	-76.166723	ABPG-204-R-2016
EASTERN MOSQUITOFISH	39.455944	-76.166723	ABPG-204-R-2016
PUMPKINSEED	39.455944	-76.166723	ABPG-204-R-2016
REDFIN PICKEREL	39.455944	-76.166723	ABPG-204-R-2016
YELLOW BULLHEAD	39.455944	-76.166723	ABPG-204-R-2016
CREEK CHUBSUCKER	39.455944	-76.166723	ABPG-204-R-2016
GOLDFISH	39.455944	-76.166723	ABPG-204-R-2016
TADPOLE MADTOM	39.455944	-76.166723	ABPG-204-R-2016
EASTERN MUDMINNOW	39.44488668	-76.17558378	ABPG-302-R-2000
CREEK CHUBSUCKER	39.44488668	-76.17558378	ABPG-302-R-2000
GOLDEN SHINER	39.44488668	-76.17558378	ABPG-302-R-2000
GREEN SUNFISH	39.44488668	-76.17558378	ABPG-302-R-2000
REDFIN PICKEREL	39.44488668	-76.17558378	ABPG-302-R-2000
LARGEMOUTH BASS	39.44488668	-76.17558378	ABPG-302-R-2000
PUMPKINSEED	39.44488668	-76.17558378	ABPG-302-R-2000
YELLOW BULLHEAD	39.44488668	-76.17558378	ABPG-302-R-2000
TADPOLE MADTOM	39.44488668	-76.17558378	ABPG-302-R-2000
BLUEGILL	39.44488668	-76.17558378	ABPG-302-R-2000
BROWN BULLHEAD	39.44488668	-76.17558378	ABPG-302-R-2000
AMERICAN EEL	39.44488668	-76.17558378	ABPG-302-R-2000
BANDED SUNFISH	39.44488668	-76.17558378	ABPG-302-R-2000
BANDED SUNFISH	39.436834	-76.178732	ABPG-314-R-2009
GOLDEN SHINER	39.436834	-76.178732	ABPG-314-R-2009
PUMPKINSEED	39.436834	-76.178732	ABPG-314-R-2009
CREEK CHUBSUCKER	39.436834	-76.178732	ABPG-314-R-2009
BROWN BULLHEAD	39.436834	-76.178732	ABPG-314-R-2009
EASTERN MUDMINNOW	39.436834	-76.178732	ABPG-314-R-2009
BLUEGILL	39.436834	-76.178732	ABPG-314-R-2009
TADPOLE MADTOM	39.436834	-76.178732	ABPG-314-R-2009
AMERICAN EEL	39.436834	-76.178732	ABPG-314-R-2009
REDFIN PICKEREL	39.436834	-76.178732	ABPG-314-R-2009
GREEN SUNFISH	39.436834	-76.178732	ABPG-314-R-2009
BLACK CRAPPIE	39.436834	-76.178732	ABPG-314-R-2009
EASTERN SILVERY MINNOW			ABPG-T06-H-2006
YELLOW PERCH			ABPG-T06-H-2006
TESSELLATED DARTER			ABPG-T06-H-2006
SILVERSIDE SP.			ABPG-T06-H-2006
STRIPED BASS			ABPG-T06-H-2006
WHITE PERCH			ABPG-T06-H-2006
SPOTTAIL SHINER			ABPG-T06-H-2006
GIZZARD SHAD			ABPG-T11-H-2006
LARGEMOUTH BASS			ABPG-T11-H-2006
PUMPKINSEED			ABPG-T11-H-2006
STRIPED BASS			ABPG-T11-H-2006
WHITE PERCH			ABPG-T11-H-2006
YELLOW PERCH			ABPG-T11-H-2006
SPOTTAIL SHINER			ABPG-T11-H-2006
AMERICAN EEL			ABPG-T11-H-2006
GOLDFISH			ABPG-T18-H-2006
EASTERN SILVERY MINNOW			ABPG-T18-H-2006
GOLDEN SHINER			ABPG-T18-H-2006
PUMPKINSEED			ABPG-T18-H-2006
LARGEMOUTH BASS			ABPG-T18-H-2006
WHITE PERCH			ABPG-T18-H-2006
TESSELLATED DARTER			ABPG-T18-H-2006
SPOTTAIL SHINER			ABPG-T18-H-2006
YELLOW PERCH			ABPG-T18-H-2006
BLUNTNOSE MINNOW			ABPG-T18-H-2006
BANDED KILLIFISH			ABPG-T18-H-2006
BLUEGILL			ABPG-T18-H-2006
AMERICAN EEL			ABPG-T18-H-2006
BROWN BULLHEAD			ABPG-T18-H-2006
CREEK CHUB	39.676889	-78.472944	AL-A-000-913-95
GREEN SUNFISH	39.676889	-78.472944	AL-A-000-913-95
FANTAIL DARTER	39.676889	-78.472944	AL-A-000-913-95
POTOMAC SCULPIN	39.676889	-78.472944	AL-A-000-913-95
ROCK BASS	39.676889	-78.472944	AL-A-000-913-95
BLACKNOSE DACE	39.676889	-78.472944	AL-A-000-913-95
CENTRAL STONEROLLER	39.676889	-78.472944	AL-A-000-913-95
BLUEGILL	39.676889	-78.472944	AL-A-000-913-95
FANTAIL DARTER	39.70206234	-78.84459409	AL-A-007-304-96
CREEK CHUB	39.70206234	-78.84459409	AL-A-007-304-96
LONGNOSE DACE	39.70206234	-78.84459409	AL-A-007-304-96
BLUE RIDGE SCULPIN	39.70206234	-78.84459409	AL-A-007-304-96
RAINBOW TROUT	39.70206234	-78.84459409	AL-A-007-304-96
WHITE SUCKER	39.70206234	-78.84459409	AL-A-007-304-96
ROSYSIDE DACE	39.70206234	-78.84459409	AL-A-007-304-96
BLACKNOSE DACE	39.70206234	-78.84459409	AL-A-007-304-96
BLUEGILL	39.70206234	-78.84459409	AL-A-007-304-96
POTOMAC SCULPIN	39.61925349	-78.52847689	AL-A-020-228-95
BLACKNOSE DACE	39.67533572	-78.43285296	AL-A-027-205-95
FANTAIL DARTER	39.67336392	-78.43315676	AL-A-027-209-95
BLACKNOSE DACE	39.67336392	-78.43315676	AL-A-027-209-95
FANTAIL DARTER	39.71078026	-78.45029458	AL-A-033-314-95
CHAIN PICKEREL	39.71078026	-78.45029458	AL-A-033-314-95
GREENSIDE DARTER	39.71078026	-78.45029458	AL-A-033-314-95
GREEN SUNFISH	39.71078026	-78.45029458	AL-A-033-314-95
CREEK CHUB	39.71078026	-78.45029458	AL-A-033-314-95
CREEK CHUBSUCKER	39.71078026	-78.45029458	AL-A-033-314-95
LONGNOSE DACE	39.71078026	-78.45029458	AL-A-033-314-95
POTOMAC SCULPIN	39.71078026	-78.45029458	AL-A-033-314-95
SMALLMOUTH BASS	39.71078026	-78.45029458	AL-A-033-314-95
ROCK BASS	39.71078026	-78.45029458	AL-A-033-314-95
WHITE SUCKER	39.71078026	-78.45029458	AL-A-033-314-95
BLUNTNOSE MINNOW	39.71078026	-78.45029458	AL-A-033-314-95
BLACKNOSE DACE	39.71078026	-78.45029458	AL-A-033-314-95
CENTRAL STONEROLLER	39.71078026	-78.45029458	AL-A-033-314-95
PUMPKINSEED	39.51652693	-79.02108621	AL-A-054-320-96
RAINBOW TROUT	39.51652693	-79.02108621	AL-A-054-320-96
WHITE SUCKER	39.51652693	-79.02108621	AL-A-054-320-96
BLACKNOSE DACE	39.51652693	-79.02108621	AL-A-054-320-96
FANTAIL DARTER	39.65843786	-78.39713911	AL-A-143-226-95
CREEK CHUB	39.65843786	-78.39713911	AL-A-143-226-95
BLACKNOSE DACE	39.65843786	-78.39713911	AL-A-143-226-95
CHAIN PICKEREL	39.69178227	-78.45203515	AL-A-146-301-95
GREENSIDE DARTER	39.69178227	-78.45203515	AL-A-146-301-95
CREEK CHUB	39.69178227	-78.45203515	AL-A-146-301-95
GREEN SUNFISH	39.69178227	-78.45203515	AL-A-146-301-95
FANTAIL DARTER	39.69178227	-78.45203515	AL-A-146-301-95
LONGNOSE DACE	39.69178227	-78.45203515	AL-A-146-301-95
POTOMAC SCULPIN	39.69178227	-78.45203515	AL-A-146-301-95
WHITE SUCKER	39.69178227	-78.45203515	AL-A-146-301-95
ROCK BASS	39.69178227	-78.45203515	AL-A-146-301-95
SMALLMOUTH BASS	39.69178227	-78.45203515	AL-A-146-301-95
BLACKNOSE DACE	39.69178227	-78.45203515	AL-A-146-301-95
CENTRAL STONEROLLER	39.69178227	-78.45203515	AL-A-146-301-95
BLUNTNOSE MINNOW	39.69178227	-78.45203515	AL-A-146-301-95
BLUEGILL	39.69178227	-78.45203515	AL-A-146-301-95
CREEK CHUB	39.69581174	-78.45572915	AL-A-167-230-95
POTOMAC SCULPIN	39.69581174	-78.45572915	AL-A-167-230-95
BLACKNOSE DACE	39.69581174	-78.45572915	AL-A-167-230-95
BLACKNOSE DACE	39.71397067	-78.47835436	AL-A-171-206-95
CREEK CHUB	39.64785219	-78.46231811	AL-A-177-232-95
POTOMAC SCULPIN	39.64785219	-78.46231811	AL-A-177-232-95
BLACKNOSE DACE	39.64785219	-78.46231811	AL-A-177-232-95
BLACKNOSE DACE	39.48319392	-78.96146781	AL-A-187-218-96
BLACKNOSE DACE	39.70398116	-78.41240091	AL-A-199-122-95
BLUE RIDGE SCULPIN	39.5989409	-78.8560799	AL-A-202-121-96
BLACKNOSE DACE	39.5989409	-78.8560799	AL-A-202-121-96
CHAIN PICKEREL	39.68680424	-78.45544763	AL-A-207-307-95
CREEK CHUBSUCKER	39.68680424	-78.45544763	AL-A-207-307-95
FALLFISH	39.68680424	-78.45544763	AL-A-207-307-95
GREEN SUNFISH	39.68680424	-78.45544763	AL-A-207-307-95
LARGEMOUTH BASS	39.68680424	-78.45544763	AL-A-207-307-95
POTOMAC SCULPIN	39.68680424	-78.45544763	AL-A-207-307-95
SMALLMOUTH BASS	39.68680424	-78.45544763	AL-A-207-307-95
WHITE SUCKER	39.68680424	-78.45544763	AL-A-207-307-95
ROCK BASS	39.68680424	-78.45544763	AL-A-207-307-95
BLUNTNOSE MINNOW	39.68680424	-78.45544763	AL-A-207-307-95
CREEK CHUB	39.6158447	-78.51178212	AL-A-215-112-95
BLACKNOSE DACE	39.6158447	-78.51178212	AL-A-215-112-95
NO FISH OBSERVED	39.5229885	-79.01333171	AL-A-221-107-96
NO FISH OBSERVED	39.6329988	-78.97676794	AL-A-229-109-96
CREEK CHUB	39.65471267	-78.9400096	AL-A-232-313-96
WHITE SUCKER	39.65471267	-78.9400096	AL-A-232-313-96
BLACKNOSE DACE	39.65471267	-78.9400096	AL-A-232-313-96
BLACKNOSE DACE	39.681556	-78.671111	AL-A-233-601-96
BLACKNOSE DACE	39.63849843	-78.41134904	AL-A-244-227-95
GREEN SUNFISH	39.5514246	-78.57506226	AL-A-248-213-95
CREEK CHUBSUCKER	39.5514246	-78.57506226	AL-A-248-213-95
CREEK CHUB	39.5514246	-78.57506226	AL-A-248-213-95
WHITE SUCKER	39.5514246	-78.57506226	AL-A-248-213-95
BLUNTNOSE MINNOW	39.5514246	-78.57506226	AL-A-248-213-95
BLACKNOSE DACE	39.5514246	-78.57506226	AL-A-248-213-95
CREEK CHUB	39.54838058	-78.56350303	AL-A-248-234-95
CREEK CHUBSUCKER	39.54838058	-78.56350303	AL-A-248-234-95
CHAIN PICKEREL	39.54838058	-78.56350303	AL-A-248-234-95
GREEN SUNFISH	39.54838058	-78.56350303	AL-A-248-234-95
LEPOMIS HYBRID	39.54838058	-78.56350303	AL-A-248-234-95
REDBREAST SUNFISH	39.54838058	-78.56350303	AL-A-248-234-95
ROCK BASS	39.54838058	-78.56350303	AL-A-248-234-95
WHITE SUCKER	39.54838058	-78.56350303	AL-A-248-234-95
SMALLMOUTH BASS	39.54838058	-78.56350303	AL-A-248-234-95
BLUNTNOSE MINNOW	39.54838058	-78.56350303	AL-A-248-234-95
BLACKNOSE DACE	39.54838058	-78.56350303	AL-A-248-234-95
BROOK TROUT	39.63800333	-78.84841669	AL-A-254-326-96
NO FISH OBSERVED	39.58162825	-78.46686064	AL-A-255-108-95
CREEK CHUB	39.56275897	-78.63154679	AL-A-268-221-96
BLACKNOSE DACE	39.56275897	-78.63154679	AL-A-268-221-96
GREENSIDE DARTER	39.70088237	-78.6977113	AL-A-276-323-96
CREEK CHUB	39.70088237	-78.6977113	AL-A-276-323-96
FALLFISH	39.70088237	-78.6977113	AL-A-276-323-96
FANTAIL DARTER	39.70088237	-78.6977113	AL-A-276-323-96
POTOMAC SCULPIN	39.70088237	-78.6977113	AL-A-276-323-96
RAINBOW TROUT	39.70088237	-78.6977113	AL-A-276-323-96
NORTHERN HOGSUCKER	39.70088237	-78.6977113	AL-A-276-323-96
BLUE RIDGE SCULPIN	39.70088237	-78.6977113	AL-A-276-323-96
LONGNOSE DACE	39.70088237	-78.6977113	AL-A-276-323-96
ROCK BASS	39.70088237	-78.6977113	AL-A-276-323-96
SMALLMOUTH BASS	39.70088237	-78.6977113	AL-A-276-323-96
YELLOW BULLHEAD	39.70088237	-78.6977113	AL-A-276-323-96
WHITE SUCKER	39.70088237	-78.6977113	AL-A-276-323-96
CENTRAL STONEROLLER	39.70088237	-78.6977113	AL-A-276-323-96
BLACKNOSE DACE	39.70088237	-78.6977113	AL-A-276-323-96
AMERICAN EEL	39.70088237	-78.6977113	AL-A-276-323-96
BLUNTNOSE MINNOW	39.70088237	-78.6977113	AL-A-276-323-96
COMMON SHINER	39.55863675	-78.61828379	AL-A-294-325-96
FALLFISH	39.55863675	-78.61828379	AL-A-294-325-96
GOLDEN REDHORSE	39.55863675	-78.61828379	AL-A-294-325-96
CREEK CHUBSUCKER	39.55863675	-78.61828379	AL-A-294-325-96
FANTAIL DARTER	39.55863675	-78.61828379	AL-A-294-325-96
CREEK CHUB	39.55863675	-78.61828379	AL-A-294-325-96
GREENSIDE DARTER	39.55863675	-78.61828379	AL-A-294-325-96
GREEN SUNFISH	39.55863675	-78.61828379	AL-A-294-325-96
LONGNOSE DACE	39.55863675	-78.61828379	AL-A-294-325-96
BLUE RIDGE SCULPIN	39.55863675	-78.61828379	AL-A-294-325-96
LARGEMOUTH BASS	39.55863675	-78.61828379	AL-A-294-325-96
RAINBOW DARTER	39.55863675	-78.61828379	AL-A-294-325-96
POTOMAC SCULPIN	39.55863675	-78.61828379	AL-A-294-325-96
SPOTFIN SHINER	39.55863675	-78.61828379	AL-A-294-325-96
ROCK BASS	39.55863675	-78.61828379	AL-A-294-325-96
YELLOW BULLHEAD	39.55863675	-78.61828379	AL-A-294-325-96
SMALLMOUTH BASS	39.55863675	-78.61828379	AL-A-294-325-96
CENTRAL STONEROLLER	39.55863675	-78.61828379	AL-A-294-325-96
BLACKNOSE DACE	39.55863675	-78.61828379	AL-A-294-325-96
BLUNTNOSE MINNOW	39.55863675	-78.61828379	AL-A-294-325-96
BLUEGILL	39.55863675	-78.61828379	AL-A-294-325-96
NO FISH OBSERVED	39.70564898	-78.89651537	AL-A-296-226-96
NO FISH OBSERVED	39.69258856	-78.36044957	AL-A-318-126-95
CREEK CHUB	39.51005818	-79.04205372	AL-A-343-307-96
LONGNOSE DACE	39.51005818	-79.04205372	AL-A-343-307-96
RAINBOW TROUT	39.51005818	-79.04205372	AL-A-343-307-96
WHITE SUCKER	39.51005818	-79.04205372	AL-A-343-307-96
BLACKNOSE DACE	39.51005818	-79.04205372	AL-A-343-307-96
RAINBOW TROUT	39.50707239	-79.04403764	AL-A-343-330-96
WHITE SUCKER	39.50707239	-79.04403764	AL-A-343-330-96
ROSYSIDE DACE	39.50707239	-79.04403764	AL-A-343-330-96
BLACKNOSE DACE	39.50707239	-79.04403764	AL-A-343-330-96
FANTAIL DARTER	39.59928825	-78.65452646	AL-A-380-303-96
CREEK CHUB	39.59928825	-78.65452646	AL-A-380-303-96
POTOMAC SCULPIN	39.59928825	-78.65452646	AL-A-380-303-96
BLACKNOSE DACE	39.59928825	-78.65452646	AL-A-380-303-96
GREENSIDE DARTER	39.70728407	-78.33809828	AL-A-392-316-95
FANTAIL DARTER	39.70728407	-78.33809828	AL-A-392-316-95
CREEK CHUB	39.70728407	-78.33809828	AL-A-392-316-95
LONGNOSE DACE	39.70728407	-78.33809828	AL-A-392-316-95
POTOMAC SCULPIN	39.70728407	-78.33809828	AL-A-392-316-95
WHITE SUCKER	39.70728407	-78.33809828	AL-A-392-316-95
BLACKNOSE DACE	39.70728407	-78.33809828	AL-A-392-316-95
CENTRAL STONEROLLER	39.70728407	-78.33809828	AL-A-392-316-95
GREENSIDE DARTER	39.70713595	-78.33638241	AL-A-392-318-95
CREEK CHUB	39.70713595	-78.33638241	AL-A-392-318-95
GREEN SUNFISH	39.70713595	-78.33638241	AL-A-392-318-95
FANTAIL DARTER	39.70713595	-78.33638241	AL-A-392-318-95
FALLFISH	39.70713595	-78.33638241	AL-A-392-318-95
POTOMAC SCULPIN	39.70713595	-78.33638241	AL-A-392-318-95
LONGNOSE DACE	39.70713595	-78.33638241	AL-A-392-318-95
WHITE SUCKER	39.70713595	-78.33638241	AL-A-392-318-95
BLUNTNOSE MINNOW	39.70713595	-78.33638241	AL-A-392-318-95
CENTRAL STONEROLLER	39.70713595	-78.33638241	AL-A-392-318-95
BLACKNOSE DACE	39.70713595	-78.33638241	AL-A-392-318-95
BLACKNOSE DACE	39.64159848	-78.85954853	AL-A-413-308-96
BROOK TROUT	39.64159848	-78.85954853	AL-A-413-308-96
NO FISH OBSERVED	39.69062551	-78.39011931	AL-A-419-106-95
FANTAIL DARTER	39.67754984	-78.70725071	AL-A-425-314-96
CREEK CHUB	39.67754984	-78.70725071	AL-A-425-314-96
BLUE RIDGE SCULPIN	39.67754984	-78.70725071	AL-A-425-314-96
POTOMAC SCULPIN	39.67754984	-78.70725071	AL-A-425-314-96
LONGNOSE DACE	39.67754984	-78.70725071	AL-A-425-314-96
NORTHERN HOGSUCKER	39.67754984	-78.70725071	AL-A-425-314-96
ROCK BASS	39.67754984	-78.70725071	AL-A-425-314-96
WHITE SUCKER	39.67754984	-78.70725071	AL-A-425-314-96
CENTRAL STONEROLLER	39.67754984	-78.70725071	AL-A-425-314-96
BLACKNOSE DACE	39.67754984	-78.70725071	AL-A-425-314-96
FANTAIL DARTER	39.66067211	-78.4622109	AL-A-441-309-95
GREENSIDE DARTER	39.66067211	-78.4622109	AL-A-441-309-95
CREEK CHUB	39.66067211	-78.4622109	AL-A-441-309-95
POTOMAC SCULPIN	39.66067211	-78.4622109	AL-A-441-309-95
SMALLMOUTH BASS	39.66067211	-78.4622109	AL-A-441-309-95
WHITE SUCKER	39.66067211	-78.4622109	AL-A-441-309-95
BLACKNOSE DACE	39.66067211	-78.4622109	AL-A-441-309-95
CENTRAL STONEROLLER	39.66067211	-78.4622109	AL-A-441-309-95
GREENSIDE DARTER	39.58725559	-78.71734835	AL-A-465-311-96
FANTAIL DARTER	39.58725559	-78.71734835	AL-A-465-311-96
CREEK CHUB	39.58725559	-78.71734835	AL-A-465-311-96
NORTHERN HOGSUCKER	39.58725559	-78.71734835	AL-A-465-311-96
POTOMAC SCULPIN	39.58725559	-78.71734835	AL-A-465-311-96
LONGNOSE DACE	39.58725559	-78.71734835	AL-A-465-311-96
WHITE SUCKER	39.58725559	-78.71734835	AL-A-465-311-96
CENTRAL STONEROLLER	39.58725559	-78.71734835	AL-A-465-311-96
BLACKNOSE DACE	39.58725559	-78.71734835	AL-A-465-311-96
FANTAIL DARTER	39.60523525	-78.7040325	AL-A-465-324-96
CREEK CHUB	39.60523525	-78.7040325	AL-A-465-324-96
POTOMAC SCULPIN	39.60523525	-78.7040325	AL-A-465-324-96
LONGNOSE DACE	39.60523525	-78.7040325	AL-A-465-324-96
BLACKNOSE DACE	39.60523525	-78.7040325	AL-A-465-324-96
CREEK CHUB	39.63050337	-78.64131504	AL-A-480-205-96
BLACKNOSE DACE	39.63050337	-78.64131504	AL-A-480-205-96
BLACKNOSE DACE	39.58851516	-78.85363332	AL-A-485-220-96
CREEK CHUB	39.58038849	-78.84692286	AL-A-485-227-96
WHITE SUCKER	39.58038849	-78.84692286	AL-A-485-227-96
BLACKNOSE DACE	39.58038849	-78.84692286	AL-A-485-227-96
NO FISH OBSERVED	39.6367567	-78.49653156	AL-A-500-103-95
CREEK CHUB	39.66242709	-78.40474435	AL-A-524-211-95
POTOMAC SCULPIN	39.66242709	-78.40474435	AL-A-524-211-95
BLACKNOSE DACE	39.66242709	-78.40474435	AL-A-524-211-95
CREEK CHUB	39.57580974	-78.68707604	AL-A-550-204-96
FANTAIL DARTER	39.57580974	-78.68707604	AL-A-550-204-96
REDBREAST SUNFISH	39.57580974	-78.68707604	AL-A-550-204-96
BLUE RIDGE SCULPIN	39.57580974	-78.68707604	AL-A-550-204-96
WHITE SUCKER	39.57580974	-78.68707604	AL-A-550-204-96
BLACKNOSE DACE	39.57580974	-78.68707604	AL-A-550-204-96
GREENSIDE DARTER	39.70813602	-78.56745392	AL-A-553-306-95
CREEK CHUB	39.70813602	-78.56745392	AL-A-553-306-95
FALLFISH	39.70813602	-78.56745392	AL-A-553-306-95
GREEN SUNFISH	39.70813602	-78.56745392	AL-A-553-306-95
COMMON SHINER	39.70813602	-78.56745392	AL-A-553-306-95
FANTAIL DARTER	39.70813602	-78.56745392	AL-A-553-306-95
CUTLIP MINNOW	39.70813602	-78.56745392	AL-A-553-306-95
NORTHERN HOGSUCKER	39.70813602	-78.56745392	AL-A-553-306-95
POTOMAC SCULPIN	39.70813602	-78.56745392	AL-A-553-306-95
LEPOMIS HYBRID	39.70813602	-78.56745392	AL-A-553-306-95
RAINBOW TROUT	39.70813602	-78.56745392	AL-A-553-306-95
LONGNOSE DACE	39.70813602	-78.56745392	AL-A-553-306-95
BLUE RIDGE SCULPIN	39.70813602	-78.56745392	AL-A-553-306-95
SMALLMOUTH BASS	39.70813602	-78.56745392	AL-A-553-306-95
ROCK BASS	39.70813602	-78.56745392	AL-A-553-306-95
SPOTFIN SHINER	39.70813602	-78.56745392	AL-A-553-306-95
BLACKNOSE DACE	39.70813602	-78.56745392	AL-A-553-306-95
BLUNTNOSE MINNOW	39.70813602	-78.56745392	AL-A-553-306-95
CENTRAL STONEROLLER	39.70813602	-78.56745392	AL-A-553-306-95
NO FISH OBSERVED	39.67084649	-78.9546618	AL-A-567-126-96
CREEK CHUB	39.58294058	-78.83097486	AL-A-585-122-96
LARGEMOUTH BASS	39.58294058	-78.83097486	AL-A-585-122-96
ROSYSIDE DACE	39.58294058	-78.83097486	AL-A-585-122-96
WHITE SUCKER	39.58294058	-78.83097486	AL-A-585-122-96
BLACKNOSE DACE	39.58294058	-78.83097486	AL-A-585-122-96
BROOK TROUT	39.54617602	-78.90929153	AL-A-626-216-96
NO FISH OBSERVED	39.66635097	-78.55196011	AL-A-635-113-95
NO FISH OBSERVED	39.60096254	-78.44399739	AL-A-646-207-95
FANTAIL DARTER	39.69816645	-78.449999	AL-A-688-319-95
GREEN SUNFISH	39.69816645	-78.449999	AL-A-688-319-95
CHAIN PICKEREL	39.69816645	-78.449999	AL-A-688-319-95
CREEK CHUB	39.69816645	-78.449999	AL-A-688-319-95
GREENSIDE DARTER	39.69816645	-78.449999	AL-A-688-319-95
POTOMAC SCULPIN	39.69816645	-78.449999	AL-A-688-319-95
LONGNOSE DACE	39.69816645	-78.449999	AL-A-688-319-95
SMALLMOUTH BASS	39.69816645	-78.449999	AL-A-688-319-95
ROCK BASS	39.69816645	-78.449999	AL-A-688-319-95
WHITE SUCKER	39.69816645	-78.449999	AL-A-688-319-95
BLACKNOSE DACE	39.69816645	-78.449999	AL-A-688-319-95
BLUNTNOSE MINNOW	39.69816645	-78.449999	AL-A-688-319-95
CENTRAL STONEROLLER	39.69816645	-78.449999	AL-A-688-319-95
BLUEGILL	39.69816645	-78.449999	AL-A-688-319-95
CREEK CHUB	39.66416429	-78.65959108	AL-A-706-228-96
BLACKNOSE DACE	39.66416429	-78.65959108	AL-A-706-228-96
FANTAIL DARTER	39.7172877	-78.44554038	AL-A-709-303-95
COMMON SHINER	39.7172877	-78.44554038	AL-A-709-303-95
GREENSIDE DARTER	39.7172877	-78.44554038	AL-A-709-303-95
GREEN SUNFISH	39.7172877	-78.44554038	AL-A-709-303-95
CHAIN PICKEREL	39.7172877	-78.44554038	AL-A-709-303-95
CREEK CHUB	39.7172877	-78.44554038	AL-A-709-303-95
LONGNOSE DACE	39.7172877	-78.44554038	AL-A-709-303-95
POTOMAC SCULPIN	39.7172877	-78.44554038	AL-A-709-303-95
ROCK BASS	39.7172877	-78.44554038	AL-A-709-303-95
WHITE SUCKER	39.7172877	-78.44554038	AL-A-709-303-95
